INFO:root:Model Training using Python 3.9.7 (tags/v3.9.7:1016ef3, Aug 30 2021, 20:19:38) [MSC v.1929 64 bit (AMD64)] and PyTorch 1.9.0+cpu:
INFO:root:Batch Size: 256
INFO:root:Scheduler Use: False
INFO:root:Total Epochs: 1500
INFO:root:Learning Rate: 0.001
INFO:root:Gamma: 0.1
INFO:root:
INFO:root:Reading Train and Test data...
INFO:root:Instantiating model...
INFO:root:Training Starts...
INFO:root:Epoch 76 Train Accuracy: 76.4%, Train Loss: 155.163322, Test Accuracy: 75.5%, Test loss: 160.831882
INFO:root:Epoch 77 Train Accuracy: 76.8%, Train Loss: 151.185275, Test Accuracy: 75.4%, Test loss: 161.706000
INFO:root:Epoch 78 Train Accuracy: 76.7%, Train Loss: 154.049051, Test Accuracy: 72.5%, Test loss: 181.160141
INFO:root:Epoch 79 Train Accuracy: 77.1%, Train Loss: 151.908838, Test Accuracy: 75.8%, Test loss: 158.991222
INFO:root:Epoch 80 Train Accuracy: 76.7%, Train Loss: 153.468306, Test Accuracy: 74.7%, Test loss: 162.740805
INFO:root:Epoch 81 Train Accuracy: 76.6%, Train Loss: 153.961843, Test Accuracy: 74.9%, Test loss: 166.110330
INFO:root:Epoch 82 Train Accuracy: 76.8%, Train Loss: 151.575895, Test Accuracy: 77.0%, Test loss: 153.027885
INFO:root:Epoch 83 Train Accuracy: 76.2%, Train Loss: 156.537243, Test Accuracy: 75.6%, Test loss: 160.856165
INFO:root:Epoch 84 Train Accuracy: 77.6%, Train Loss: 147.680991, Test Accuracy: 74.9%, Test loss: 164.548344
INFO:root:Epoch 85 Train Accuracy: 76.9%, Train Loss: 148.833135, Test Accuracy: 74.9%, Test loss: 166.412923
INFO:root:Epoch 86 Train Accuracy: 77.4%, Train Loss: 147.293152, Test Accuracy: 74.9%, Test loss: 163.854992
INFO:root:Epoch 87 Train Accuracy: 78.2%, Train Loss: 146.597868, Test Accuracy: 76.9%, Test loss: 150.961133
INFO:root:Epoch 88 Train Accuracy: 77.4%, Train Loss: 149.755445, Test Accuracy: 75.1%, Test loss: 163.510877
INFO:root:Epoch 89 Train Accuracy: 77.5%, Train Loss: 149.668852, Test Accuracy: 72.1%, Test loss: 181.781429
INFO:root:Epoch 90 Train Accuracy: 77.0%, Train Loss: 149.788476, Test Accuracy: 73.9%, Test loss: 169.726838
INFO:root:Epoch 91 Train Accuracy: 77.6%, Train Loss: 149.415630, Test Accuracy: 75.7%, Test loss: 157.011107
INFO:root:Epoch 92 Train Accuracy: 77.5%, Train Loss: 145.840574, Test Accuracy: 76.7%, Test loss: 154.219011
INFO:root:Epoch 93 Train Accuracy: 77.4%, Train Loss: 151.333055, Test Accuracy: 74.6%, Test loss: 166.891398
INFO:root:Epoch 94 Train Accuracy: 77.7%, Train Loss: 144.635526, Test Accuracy: 76.6%, Test loss: 151.282126
INFO:root:Epoch 95 Train Accuracy: 77.8%, Train Loss: 145.474193, Test Accuracy: 76.1%, Test loss: 153.607430
INFO:root:Epoch 96 Train Accuracy: 78.1%, Train Loss: 144.104735, Test Accuracy: 74.4%, Test loss: 167.653197
INFO:root:Epoch 97 Train Accuracy: 77.9%, Train Loss: 144.807685, Test Accuracy: 77.8%, Test loss: 147.302719
INFO:root:Epoch 98 Train Accuracy: 77.5%, Train Loss: 147.967398, Test Accuracy: 75.5%, Test loss: 158.729951
